"column_label","ran.hdr.name","omega.era.max"
"697","ran697.hdr.43",424.047119
"697","ran697.hdr.44",190.600327
"697","ran697.hdr.45",246.785324
"697","ran697.hdr.46",209.217041
"697","ran697.hdr.47",261.603363
"697","ran697.hdr.48",380.488922
"697","ran697.hdr.49",179.230331
"697","ran697.hdr.5",144.01709
"697","ran697.hdr.50",51.238159
"697","ran697.hdr.51",167.063538
"697","ran697.hdr.52",247.6922
"697","ran697.hdr.53",451.127533
"697","ran697.hdr.54",409.064148
"697","ran697.hdr.55",102.961143
"697","ran697.hdr.56",180.598694
"697","ran697.hdr.57",255.691879
"697","ran697.hdr.58",331.865692
"697","ran697.hdr.59",150.022507
"697","ran697.hdr.6",224.140915
"697","ran697.hdr.60",224.904037
"697","ran697.hdr.61",370.494019
"697","ran697.hdr.62",141.689423
"697","ran697.hdr.63",192.368439
"697","ran697.hdr.64",202.75769
"697","ran697.hdr.65",728.592346
"697","ran697.hdr.66",211.498016
"697","ran697.hdr.67",183.978058
"697","ran697.hdr.68",246.480835
"697","ran697.hdr.69",190.363129
"697","ran697.hdr.7",122.53363
"697","ran697.hdr.70",184.136459
"697","ran697.hdr.71",276.050873
"697","ran697.hdr.72",283.402435
"697","ran697.hdr.73",297.769897
"697","ran697.hdr.74",484.141205
"697","ran697.hdr.75",179.256317
"697","ran697.hdr.76",142.288086
"697","ran697.hdr.77",331.480194
"697","ran697.hdr.78",426.401123
"697","ran697.hdr.8",428.565369
"697","ran697.hdr.9",301.839935
"698","ran698.hdr.1",324.404816
"698","ran698.hdr.10",549.600342
"698","ran698.hdr.11",136.135849
"698","ran698.hdr.12",193.154312
"698","ran698.hdr.13",270.995911
"698","ran698.hdr.14",165.00737
"698","ran698.hdr.15",173.803192
"698","ran698.hdr.16",124.444733
"698","ran698.hdr.17",137.509659
"698","ran698.hdr.18",169.622711
"698","ran698.hdr.19",336.190277
"698","ran698.hdr.2",330.480713
"698","ran698.hdr.20",275.086487
"698","ran698.hdr.21",494.831787
"698","ran698.hdr.22",366.940186
"698","ran698.hdr.23",292.972931
"698","ran698.hdr.24",248.045593
"698","ran698.hdr.25",373.538177
"698","ran698.hdr.26",332.813568
"698","ran698.hdr.27",581.353149
"698","ran698.hdr.28",63.08773
"698","ran698.hdr.29",923.050293
"698","ran698.hdr.3",350.297791
"698","ran698.hdr.30",95.2118
"698","ran698.hdr.31",412.008698
"698","ran698.hdr.32",381.894928
"698","ran698.hdr.33",704.428955
"698","ran698.hdr.34",232.213257
"698","ran698.hdr.35",295.279755
"698","ran698.hdr.36",297.539337
"698","ran698.hdr.37",244.442581
"698","ran698.hdr.38",177.29277
"698","ran698.hdr.39",152.441833
"698","ran698.hdr.4",219.704773
"698","ran698.hdr.40",154.447769
"698","ran698.hdr.41",638.470764
"698","ran698.hdr.42",182.395309
"698","ran698.hdr.43",272.223175
"698","ran698.hdr.44",1181.364014
"698","ran698.hdr.45",114.960159
"698","ran698.hdr.46",115.401154
"698","ran698.hdr.47",236.869171
"698","ran698.hdr.48",243.274857
"698","ran698.hdr.49",393.628876
"698","ran698.hdr.5",682.346191
"698","ran698.hdr.50",851.157471
"698","ran698.hdr.51",137.234909
"698","ran698.hdr.52",167.063538
"698","ran698.hdr.53",231.892517
"698","ran698.hdr.54",306.409576
"698","ran698.hdr.55",140.088867
"698","ran698.hdr.56",980.125244
"698","ran698.hdr.57",728.592346
"698","ran698.hdr.58",402.203735
"698","ran698.hdr.59",1744.460083
"698","ran698.hdr.6",130.398941
"698","ran698.hdr.60",177.568695
"698","ran698.hdr.61",408.408417
"698","ran698.hdr.62",308.546814
"698","ran698.hdr.63",249.865524
"698","ran698.hdr.64",223.816498
"698","ran698.hdr.65",146.165298
"698","ran698.hdr.66",191.154282
"698","ran698.hdr.67",189.895477
"698","ran698.hdr.68",296.320465
"698","ran698.hdr.69",137.476654
"698","ran698.hdr.7",101.227959
"698","ran698.hdr.70",140.218353
"698","ran698.hdr.71",238.80748
"698","ran698.hdr.72",153.533524
"698","ran698.hdr.73",185.01445
"698","ran698.hdr.74",210.106476
"698","ran698.hdr.75",285.553558
"698","ran698.hdr.76",157.526001
"698","ran698.hdr.77",609.27832
"698","ran698.hdr.78",279.553986
"698","ran698.hdr.8",380.31543
"698","ran698.hdr.9",149.863815
"699","ran699.hdr.1",224.976868
"699","ran699.hdr.10",197.41629
"699","ran699.hdr.11",380.31543
"699","ran699.hdr.12",318.346497
"699","ran699.hdr.13",68.658257
"699","ran699.hdr.14",241.183334
"699","ran699.hdr.15",283.900299
"699","ran699.hdr.16",272.133362
"699","ran699.hdr.17",275.406769
"699","ran699.hdr.18",174.984482
"699","ran699.hdr.19",172.725754
"699","ran699.hdr.2",133.324585
"699","ran699.hdr.20",186.508255
"699","ran699.hdr.21",398.62381
"699","ran699.hdr.22",363.844086
"699","ran699.hdr.23",132.716461
"699","ran699.hdr.24",692.753845
"699","ran699.hdr.25",263.155762
"699","ran699.hdr.26",284.121918
"699","ran699.hdr.27",174.993423
"699","ran699.hdr.28",489.079132
"699","ran699.hdr.29",126.775833
"699","ran699.hdr.3",312.97406
"699","ran699.hdr.30",151.289612
"699","ran699.hdr.31",475.635681
"699","ran699.hdr.32",391.703491
"699","ran699.hdr.33",244.423141
"699","ran699.hdr.34",215.223526
"699","ran699.hdr.35",217.191727
"699","ran699.hdr.36",224.494019
"699","ran699.hdr.37",322.336884
"699","ran699.hdr.38",176.01767
"699","ran699.hdr.39",322.177856
"699","ran699.hdr.4",133.677536
"699","ran699.hdr.40",187.852295
"699","ran699.hdr.41",638.470764
"699","ran699.hdr.42",115.197975
"699","ran699.hdr.43",452.215149
"699","ran699.hdr.44",286.935913
"699","ran699.hdr.45",189.180878
"699","ran699.hdr.46",89.892067
"699","ran699.hdr.47",346.501984
"699","ran699.hdr.48",361.932556
"699","ran699.hdr.49",209.217041
"699","ran699.hdr.5",330.412018
"699","ran699.hdr.50",161.535645
"699","ran699.hdr.51",138.831512
"699","ran699.hdr.52",228.451324
"699","ran699.hdr.53",203.471863
"699","ran699.hdr.54",163.445053
"699","ran699.hdr.55",73.520676
"699","ran699.hdr.56",158.326385
"699","ran699.hdr.57",505.645905
"699","ran699.hdr.58",244.5457
"699","ran699.hdr.59",125.723717
"699","ran699.hdr.6",330.480713
"699","ran699.hdr.60",166.568802
"699","ran699.hdr.61",202.888718
"699","ran699.hdr.62",129.744995
"699","ran699.hdr.63",351.471619
"699","ran699.hdr.64",112.14621
"699","ran699.hdr.65",289.540466
"699","ran699.hdr.66",432.33197
"699","ran699.hdr.67",159.7556
"699","ran699.hdr.68",63.23642
"699","ran699.hdr.69",460.115814
"699","ran699.hdr.7",134.376938
"699","ran699.hdr.70",98.443863
"699","ran699.hdr.71",248.228317
"699","ran699.hdr.72",238.487167
"699","ran699.hdr.73",484.141205
"699","ran699.hdr.74",388.723907
"699","ran699.hdr.75",191.263962
"699","ran699.hdr.76",465.685455
"699","ran699.hdr.77",511.457581
"699","ran699.hdr.78",239.385788
"699","ran699.hdr.8",350.297791
"699","ran699.hdr.9",1397.784424
"700","ran700.hdr.1",277.292725
"700","ran700.hdr.10",491.172546
"700","ran700.hdr.11",413.613525
"700","ran700.hdr.12",200.81929
"700","ran700.hdr.13",499.005157
"700","ran700.hdr.14",145.933411
"700","ran700.hdr.15",158.31604
"700","ran700.hdr.16",152.638367
"700","ran700.hdr.17",560.175598
"700","ran700.hdr.18",605.121643
"700","ran700.hdr.19",889.595825
"700","ran700.hdr.2",176.359848
"700","ran700.hdr.20",468.842255
"700","ran700.hdr.21",163.641052
"700","ran700.hdr.22",264.935333
"700","ran700.hdr.23",75.508163
"700","ran700.hdr.24",204.668457
"700","ran700.hdr.25",317.064819
"700","ran700.hdr.26",786.68927
"700","ran700.hdr.27",181.192505
"700","ran700.hdr.28",136.659256
"700","ran700.hdr.29",215.223526
"700","ran700.hdr.3",281.053711
"700","ran700.hdr.30",188.794373
"700","ran700.hdr.31",217.821716
"700","ran700.hdr.32",304.979889
"700","ran700.hdr.33",242.304871
"700","ran700.hdr.34",170.251877
"700","ran700.hdr.35",202.007141
"700","ran700.hdr.36",414.670624
"700","ran700.hdr.37",587.088623
"700","ran700.hdr.38",206.116974
"700","ran700.hdr.39",326.135681
"700","ran700.hdr.4",227.463882
"700","ran700.hdr.40",129.67865
"700","ran700.hdr.41",94.414032
"700","ran700.hdr.42",154.786423
"700","ran700.hdr.43",221.076431
"700","ran700.hdr.44",198.278107
"700","ran700.hdr.45",295.372314
"700","ran700.hdr.46",198.899353
"700","ran700.hdr.47",232.227127
"700","ran700.hdr.48",354.006378
"700","ran700.hdr.49",248.992554
"700","ran700.hdr.5",272.155212
"700","ran700.hdr.50",167.523361
"700","ran700.hdr.51",166.115082
"700","ran700.hdr.52",163.445053
"700","ran700.hdr.53",197.765747
"700","ran700.hdr.54",129.701431
"700","ran700.hdr.55",505.645905
"700","ran700.hdr.56",393.330322
"700","ran700.hdr.57",374.611908
"700","ran700.hdr.58",110.739296
"700","ran700.hdr.59",239.994385
"700","ran700.hdr.6",710.178467
"700","ran700.hdr.60",306.345886
"700","ran700.hdr.61",179.813858
"700","ran700.hdr.62",191.194672
"700","ran700.hdr.63",419.820282
"700","ran700.hdr.64",342.229309
"700","ran700.hdr.65",236.56163
"700","ran700.hdr.66",325.973999
"700","ran700.hdr.67",253.869003
"700","ran700.hdr.68",460.115814
"700","ran700.hdr.69",373.407593
"700","ran700.hdr.7",641.727417
"700","ran700.hdr.70",643.815613
"700","ran700.hdr.71",373.568237
"700","ran700.hdr.72",446.168701
"700","ran700.hdr.73",511.457581
"700","ran700.hdr.74",486.241394
"700","ran700.hdr.75",184.365692
"700","ran700.hdr.76",426.401123
"700","ran700.hdr.77",616.988464
"700","ran700.hdr.78",146.174011
"700","ran700.hdr.8",253.455963
"700","ran700.hdr.9",186.374985
"701","ran701.hdr.1",133.324585
"701","ran701.hdr.10",209.667725
"701","ran701.hdr.11",369.875244
"701","ran701.hdr.12",187.807037
"701","ran701.hdr.13",487.769653
"701","ran701.hdr.14",267.886108
"701","ran701.hdr.15",119.484756
"701","ran701.hdr.16",163.250198
"701","ran701.hdr.17",336.190277
"701","ran701.hdr.18",462.663269
"701","ran701.hdr.19",361.820221
"701","ran701.hdr.2",98.427284
"701","ran701.hdr.20",186.849106
"701","ran701.hdr.21",240.247513
"701","ran701.hdr.22",211.549011
"701","ran701.hdr.23",494.831787
"701","ran701.hdr.24",176.671722
"701","ran701.hdr.25",307.761658
"701","ran701.hdr.26",398.62381
"701","ran701.hdr.27",346.572754
"701","ran701.hdr.28",559.305237
"701","ran701.hdr.29",556.649597
"701","ran701.hdr.3",746.151978
"701","ran701.hdr.30",120.086235
"701","ran701.hdr.31",148.955521
"701","ran701.hdr.32",125.721367
"701","ran701.hdr.33",194.43364
"701","ran701.hdr.34",90.101624
"701","ran701.hdr.35",700.685852
"701","ran701.hdr.36",188.794373
"701","ran701.hdr.37",216.304001
"701","ran701.hdr.38",242.126801
"701","ran701.hdr.39",160.884933
"701","ran701.hdr.4",168.645081
"701","ran701.hdr.40",237.086395
"701","ran701.hdr.41",111.337898
"701","ran701.hdr.42",172.978104
"701","ran701.hdr.43",267.906921
"701","ran701.hdr.44",83.306839
"701","ran701.hdr.45",577.568481
"701","ran701.hdr.46",234.589462
"701","ran701.hdr.47",146.881119
"701","ran701.hdr.48",888.929199
"701","ran701.hdr.49",187.401215
"701","ran701.hdr.5",562.386169
"701","ran701.hdr.50",158.216339
"701","ran701.hdr.51",535.164062
"701","ran701.hdr.52",167.116821
"701","ran701.hdr.53",255.731033
"701","ran701.hdr.54",174.57692
"701","ran701.hdr.55",189.957413
"701","ran701.hdr.56",69.929878
"701","ran701.hdr.57",192.930557
"701","ran701.hdr.58",108.554871
"701","ran701.hdr.59",395.00177
"701","ran701.hdr.6",154.945236
"701","ran701.hdr.60",179.176407
"701","ran701.hdr.61",289.411224
"701","ran701.hdr.62",397.693146
"701","ran701.hdr.63",248.09668
"701","ran701.hdr.64",614.404236
"701","ran701.hdr.65",1132.467285
"701","ran701.hdr.66",149.540817
"701","ran701.hdr.67",342.229309
"701","ran701.hdr.68",304.232361
"701","ran701.hdr.69",374.30246
"701","ran701.hdr.7",929.306335
"701","ran701.hdr.70",162.573441
"701","ran701.hdr.71",144.053375
"701","ran701.hdr.72",142.434662
"701","ran701.hdr.73",156.532333
"701","ran701.hdr.74",70.314842
"701","ran701.hdr.75",214.140594
"701","ran701.hdr.76",102.926483
"701","ran701.hdr.77",184.365692
"701","ran701.hdr.78",531.009705
"701","ran701.hdr.8",106.936447
"701","ran701.hdr.9",148.363556
"702","ran702.hdr.1",224.687653
"702","ran702.hdr.10",184.36113
"702","ran702.hdr.11",295.115295
"702","ran702.hdr.12",491.172546
"702","ran702.hdr.13",352.896271
"702","ran702.hdr.14",240.242065
"702","ran702.hdr.15",151.517548
"702","ran702.hdr.16",105.7836
"702","ran702.hdr.17",213.878708
"702","ran702.hdr.18",432.316711
"702","ran702.hdr.19",692.753845
"702","ran702.hdr.2",419.233856
"702","ran702.hdr.20",366.60907
"702","ran702.hdr.21",241.326904
"702","ran702.hdr.22",797.424011
"702","ran702.hdr.23",220.926605
"702","ran702.hdr.24",120.086235
"702","ran702.hdr.25",361.784821
"702","ran702.hdr.26",200.994751
"702","ran702.hdr.27",170.408203
"702","ran702.hdr.28",136.176804
"702","ran702.hdr.29",118.783836
"702","ran702.hdr.3",75.655869
"702","ran702.hdr.30",749.601074
"702","ran702.hdr.31",309.503326
"702","ran702.hdr.32",166.906036
"702","ran702.hdr.33",191.183716
"702","ran702.hdr.34",325.401459
"702","ran702.hdr.35",263.450989
"702","ran702.hdr.36",886.292236
"702","ran702.hdr.37",289.620483
"702","ran702.hdr.38",105.36158
"702","ran702.hdr.39",297.457733
"702","ran702.hdr.4",176.60347
"702","ran702.hdr.40",556.08551
"702","ran702.hdr.41",158.498215
"702","ran702.hdr.42",216.525284
"702","ran702.hdr.43",198.278107
"702","ran702.hdr.44",91.565559
"702","ran702.hdr.45",156.312927
"702","ran702.hdr.46",577.568481
"702","ran702.hdr.47",243.234543
"702","ran702.hdr.48",235.135132
"702","ran702.hdr.49",340.244659
"702","ran702.hdr.5",343.141022
"702","ran702.hdr.50",140.750687
"702","ran702.hdr.51",108.960175
"702","ran702.hdr.52",343.008484
"702","ran702.hdr.53",363.953278
"702","ran702.hdr.54",136.775818
"702","ran702.hdr.55",173.445999
"702","ran702.hdr.56",174.57692
"702","ran702.hdr.57",147.282639
"702","ran702.hdr.58",693.848511
"702","ran702.hdr.59",298.027344
"702","ran702.hdr.6",257.120636
"702","ran702.hdr.60",286.167419
"702","ran702.hdr.61",117.834114
"702","ran702.hdr.62",97.577415
"702","ran702.hdr.63",177.716888
"702","ran702.hdr.64",468.306183
"702","ran702.hdr.65",165.243744
"702","ran702.hdr.66",479.521729
"702","ran702.hdr.67",141.722137
"702","ran702.hdr.68",340.754456
"702","ran702.hdr.69",304.232361
"702","ran702.hdr.7",386.986328
"702","ran702.hdr.70",341.158875
"702","ran702.hdr.71",290.87146
"702","ran702.hdr.72",164.97731
"702","ran702.hdr.73",331.373718
"702","ran702.hdr.74",334.695038
"702","ran702.hdr.75",314.029846
"702","ran702.hdr.76",197.425369
"702","ran702.hdr.77",460.243652
"702","ran702.hdr.78",295.40094
"702","ran702.hdr.8",309.354309
"702","ran702.hdr.9",247.42131
"703","ran703.hdr.1",248.762726
"703","ran703.hdr.10",176.017349
"703","ran703.hdr.11",404.128174
"703","ran703.hdr.12",469.026672
"703","ran703.hdr.13",295.115295
"703","ran703.hdr.14",156.555115
"703","ran703.hdr.15",151.35347
"703","ran703.hdr.16",317.210022
"703","ran703.hdr.17",240.694229
"703","ran703.hdr.18",334.262054
"703","ran703.hdr.19",446.446198
"703","ran703.hdr.2",132.910721
"703","ran703.hdr.20",919.01239
"703","ran703.hdr.21",346.572754
"703","ran703.hdr.22",125.307373
"703","ran703.hdr.23",196.384369
"703","ran703.hdr.24",66.127525
"703","ran703.hdr.25",117.973221
"703","ran703.hdr.26",260.210999
"703","ran703.hdr.27",511.805664
"703","ran703.hdr.28",278.380981
"703","ran703.hdr.29",254.756668
"703","ran703.hdr.3",113.433083
"703","ran703.hdr.30",489.079132
"703","ran703.hdr.31",279.173981
"703","ran703.hdr.32",269.540253
"703","ran703.hdr.33",332.525665
"703","ran703.hdr.34",194.364975
"703","ran703.hdr.35",481.612579
"703","ran703.hdr.36",171.339706
"703","ran703.hdr.37",229.532623
"703","ran703.hdr.38",241.173813
"703","ran703.hdr.39",207.521057
"703","ran703.hdr.4",120.307579
"703","ran703.hdr.40",207.25267
"703","ran703.hdr.41",146.101532
"703","ran703.hdr.42",152.28804
"703","ran703.hdr.43",225.305557
"703","ran703.hdr.44",491.196472
"703","ran703.hdr.45",149.263245
"703","ran703.hdr.46",115.574852
"703","ran703.hdr.47",390.591919
"703","ran703.hdr.48",146.500458
"703","ran703.hdr.49",526.899719
"703","ran703.hdr.5",255.623917
"703","ran703.hdr.50",550.116272
"703","ran703.hdr.51",179.230331
"703","ran703.hdr.52",387.778534
"703","ran703.hdr.53",363.183197
"703","ran703.hdr.54",142.877747
"703","ran703.hdr.55",304.848816
"703","ran703.hdr.56",234.204086
"703","ran703.hdr.57",221.618988
"703","ran703.hdr.58",101.785934
"703","ran703.hdr.59",107.832413
"703","ran703.hdr.6",254.155533
"703","ran703.hdr.60",243.686508
"703","ran703.hdr.61",164.379242
"703","ran703.hdr.62",379.749329
"703","ran703.hdr.63",366.596405
"703","ran703.hdr.64",137.083755
"703","ran703.hdr.65",582.594421
"703","ran703.hdr.66",179.176407
"703","ran703.hdr.67",394.717072
"703","ran703.hdr.68",237.005753
"703","ran703.hdr.69",283.876709
"703","ran703.hdr.7",82.413429
"703","ran703.hdr.70",399.842987
"703","ran703.hdr.71",73.094048
"703","ran703.hdr.72",208.712112
"703","ran703.hdr.73",286.838074
"703","ran703.hdr.74",536.535583
"703","ran703.hdr.75",175.185455
"703","ran703.hdr.76",143.994186
"703","ran703.hdr.77",162.853363
"703","ran703.hdr.78",148.455505
"703","ran703.hdr.8",170.843079
"703","ran703.hdr.9",400.576294
"704","ran704.hdr.1",1026.357422
"704","ran704.hdr.10",165.00737
"704","ran704.hdr.11",272.133362
"704","ran704.hdr.12",229.910324
"704","ran704.hdr.13",204.99823
"704","ran704.hdr.14",250.827896
"704","ran704.hdr.15",233.132812
"704","ran704.hdr.16",285.739136
"704","ran704.hdr.17",588.608643
"704","ran704.hdr.18",632.833191
"704","ran704.hdr.19",236.412903
"704","ran704.hdr.2",188.149857
"704","ran704.hdr.20",208.440247
"704","ran704.hdr.21",207.976715
"704","ran704.hdr.22",552.822998
"704","ran704.hdr.23",511.805664
"704","ran704.hdr.24",412.008698
"704","ran704.hdr.25",155.767731
"704","ran704.hdr.26",625.729248
"704","ran704.hdr.27",442.797791
"704","ran704.hdr.28",285.282593
"704","ran704.hdr.29",255.934616
"704","ran704.hdr.3",419.8349
"704","ran704.hdr.30",62.818771
"704","ran704.hdr.31",1785.570312
"704","ran704.hdr.32",1244.465576
"704","ran704.hdr.33",165.767685
"704","ran704.hdr.34",95.289764
"704","ran704.hdr.35",239.956436
"704","ran704.hdr.36",155.56485
"704","ran704.hdr.37",382.306946
"704","ran704.hdr.38",587.088623
"704","ran704.hdr.39",87.994102
"704","ran704.hdr.4",512.198364
"704","ran704.hdr.40",290.398193
"704","ran704.hdr.41",357.990845
"704","ran704.hdr.42",297.513336
"704","ran704.hdr.43",556.08551
"704","ran704.hdr.44",310.156647
"704","ran704.hdr.45",565.148254
"704","ran704.hdr.46",306.651581
"704","ran704.hdr.47",NA
"704","ran704.hdr.48",3969.415283
"704","ran704.hdr.49",300.812988
"704","ran704.hdr.5",84.666275
"704","ran704.hdr.50",228.451324
"704","ran704.hdr.51",479.310211
"704","ran704.hdr.52",248.508392
"704","ran704.hdr.53",133.090729
"704","ran704.hdr.54",314.288574
"704","ran704.hdr.55",174.698105
"704","ran704.hdr.56",188.988235
"704","ran704.hdr.57",446.955017
"704","ran704.hdr.58",193.422821
"704","ran704.hdr.59",164.473129
"704","ran704.hdr.6",207.51918
"704","ran704.hdr.60",189.957413
"704","ran704.hdr.61",282.533508
"704","ran704.hdr.62",132.384064
"704","ran704.hdr.63",192.577545
"704","ran704.hdr.64",388.331848
"704","ran704.hdr.65",289.411224
"704","ran704.hdr.66",793.901672
"704","ran704.hdr.67",399.842987
"704","ran704.hdr.68",98.443863
"704","ran704.hdr.69",334.171661
"704","ran704.hdr.7",541.829529
"704","ran704.hdr.70",89.454086
"704","ran704.hdr.71",153.533524
"704","ran704.hdr.72",83.578308
"704","ran704.hdr.73",216.286301
"704","ran704.hdr.74",262.030151
"704","ran704.hdr.75",199.916702
"704","ran704.hdr.76",504.731079
"704","ran704.hdr.77",373.135712
"704","ran704.hdr.78",266.006256
"704","ran704.hdr.8",190.577957
"704","ran704.hdr.9",246.793594
"705","ran705.hdr.1",574.536377
"705","ran705.hdr.10",318.346497
"705","ran705.hdr.11",710.178467
"705","ran705.hdr.12",167.374557
"705","ran705.hdr.13",641.727417
"705","ran705.hdr.14",253.455963
"705","ran705.hdr.15",171.48172
"705","ran705.hdr.16",197.955643
"705","ran705.hdr.17",292.972931
"705","ran705.hdr.18",175.460602
"705","ran705.hdr.19",139.25824
"705","ran705.hdr.2",307.150085
"705","ran705.hdr.20",207.17868
"705","ran705.hdr.21",280.20578
"705","ran705.hdr.22",318.814606
"705","ran705.hdr.23",161.270386
"705","ran705.hdr.24",381.894928
"705","ran705.hdr.25",125.851723
"705","ran705.hdr.26",114.078529
"705","ran705.hdr.27",112.15744
"705","ran705.hdr.28",276.617493
"705","ran705.hdr.29",1244.465576
"705","ran705.hdr.3",216.122452
"705","ran705.hdr.30",596.137939
"705","ran705.hdr.31",132.286026
"705","ran705.hdr.32",301.053986
"705","ran705.hdr.33",155.345612
"705","ran705.hdr.34",116.020111
"705","ran705.hdr.35",115.197975
"705","ran705.hdr.36",296.8815
"705","ran705.hdr.37",164.60965
"705","ran705.hdr.38",218.610992
"705","ran705.hdr.39",138.869614
"705","ran705.hdr.4",122.588303
"705","ran705.hdr.40",183.139328
"705","ran705.hdr.41",325.714081
"705","ran705.hdr.42",101.704277
"705","ran705.hdr.43",357.310699
"705","ran705.hdr.44",295.372314
"705","ran705.hdr.45",174.8974
"705","ran705.hdr.46",243.234543
"705","ran705.hdr.47",417.369446
"705","ran705.hdr.48",80.353439
"705","ran705.hdr.49",159.140945
"705","ran705.hdr.5",155.256927
"705","ran705.hdr.50",481.719666
"705","ran705.hdr.51",138.896637
"705","ran705.hdr.52",294.015778
"705","ran705.hdr.53",110.739296
"705","ran705.hdr.54",356.591278
"705","ran705.hdr.55",293.059692
"705","ran705.hdr.56",134.933548
"705","ran705.hdr.57",299.437531
"705","ran705.hdr.58",281.64801
"705","ran705.hdr.59",306.534058
"705","ran705.hdr.6",199.947617
"705","ran705.hdr.60",1817.473633
"705","ran705.hdr.61",1089.554565
"705","ran705.hdr.62",168.355728
"705","ran705.hdr.63",153.342743
"705","ran705.hdr.64",174.021454
"705","ran705.hdr.65",466.978241
"705","ran705.hdr.66",181.230072
"705","ran705.hdr.67",134.990646
"705","ran705.hdr.68",72.541702
"705","ran705.hdr.69",37.995785
"705","ran705.hdr.7",206.930099
"705","ran705.hdr.70",480.646332
"705","ran705.hdr.71",198.373566
"705","ran705.hdr.72",162.373062
"705","ran705.hdr.73",383.775238
"705","ran705.hdr.74",205.69632
"705","ran705.hdr.75",518.384949
"705","ran705.hdr.76",368.521912
"705","ran705.hdr.77",86.063103
"705","ran705.hdr.78",154.925354
"705","ran705.hdr.8",400.576294
"705","ran705.hdr.9",173.186707
"706","ran706.hdr.1",148.66185
"706","ran706.hdr.10",171.48172
"706","ran706.hdr.11",175.370224
"706","ran706.hdr.12",220.786499
"706","ran706.hdr.13",100.844276
"706","ran706.hdr.14",321.678467
"706","ran706.hdr.15",295.31131
"706","ran706.hdr.16",167.991165
"706","ran706.hdr.17",174.485153
"706","ran706.hdr.18",204.126724
"706","ran706.hdr.19",341.87207
"706","ran706.hdr.2",270.258331
"706","ran706.hdr.20",164.399445
"706","ran706.hdr.21",614.697327
"706","ran706.hdr.22",115.720261
"706","ran706.hdr.23",192.714584
"706","ran706.hdr.24",225.382126
"706","ran706.hdr.25",184.606873
"706","ran706.hdr.26",140.524307
"706","ran706.hdr.27",208.339706
"706","ran706.hdr.28",474.439819
"706","ran706.hdr.29",112.21907
"706","ran706.hdr.3",101.147064
"706","ran706.hdr.30",163.156036
"706","ran706.hdr.31",165.821854
"706","ran706.hdr.32",84.025459
"706","ran706.hdr.33",481.612579
"706","ran706.hdr.34",177.553467
"706","ran706.hdr.35",107.855812
"706","ran706.hdr.36",244.204163
"706","ran706.hdr.37",210.354843
"706","ran706.hdr.38",943.659912
"706","ran706.hdr.39",326.135681
"706","ran706.hdr.4",182.773163
"706","ran706.hdr.40",220.937119
"706","ran706.hdr.41",138.051559
"706","ran706.hdr.42",215.120834
"706","ran706.hdr.43",172.34816
"706","ran706.hdr.44",297.614746
"706","ran706.hdr.45",67.199081
"706","ran706.hdr.46",157.974472
"706","ran706.hdr.47",363.183197
"706","ran706.hdr.48",818.161743
"706","ran706.hdr.49",358.931213
"706","ran706.hdr.5",119.28846
"706","ran706.hdr.50",126.712097
"706","ran706.hdr.51",111.559395
"706","ran706.hdr.52",300.3638
"706","ran706.hdr.53",623.745728
"706","ran706.hdr.54",80.105392
"706","ran706.hdr.55",304.13562
"706","ran706.hdr.56",147.255264
"706","ran706.hdr.57",140.984207
"706","ran706.hdr.58",399.723999
"706","ran706.hdr.59",164.092209
"706","ran706.hdr.6",135.634918
"706","ran706.hdr.60",152.894073
"706","ran706.hdr.61",419.799011
"706","ran706.hdr.62",896.285706
"706","ran706.hdr.63",314.845428
"706","ran706.hdr.64",314.062897
"706","ran706.hdr.65",229.586731
"706","ran706.hdr.66",159.7556
"706","ran706.hdr.67",341.158875
"706","ran706.hdr.68",373.568237
"706","ran706.hdr.69",277.486816
"706","ran706.hdr.7",117.860497
"706","ran706.hdr.70",388.723907
"706","ran706.hdr.71",124.277428
"706","ran706.hdr.72",446.168701
"706","ran706.hdr.73",205.418472
"706","ran706.hdr.74",155.452347
"706","ran706.hdr.75",264.821259
"706","ran706.hdr.76",486.241394
"706","ran706.hdr.77",71.329308
"706","ran706.hdr.78",128.207275
"706","ran706.hdr.8",229.677994
"706","ran706.hdr.9",436.43396
"707","ran707.hdr.1",224.976868
"707","ran707.hdr.10",400.576294
"707","ran707.hdr.11",245.414444
"707","ran707.hdr.12",227.463882
"707","ran707.hdr.13",251.529068
"707","ran707.hdr.14",291.994812
"707","ran707.hdr.15",193.902756
"707","ran707.hdr.16",152.303192
"707","ran707.hdr.17",597.663452
"707","ran707.hdr.18",283.900299
"707","ran707.hdr.19",251.749878
"707","ran707.hdr.2",324.969513
"707","ran707.hdr.20",344.611328
"707","ran707.hdr.21",163.280594
"707","ran707.hdr.22",983.480713
"707","ran707.hdr.23",125.032944
"707","ran707.hdr.24",132.623901
"707","ran707.hdr.25",510.642212
"707","ran707.hdr.26",307.761658
"707","ran707.hdr.27",218.756989
"707","ran707.hdr.28",115.594086
"707","ran707.hdr.29",397.313416
"707","ran707.hdr.3",668.513672
"707","ran707.hdr.30",288.013458
"707","ran707.hdr.31",732.780273
"707","ran707.hdr.32",218.851852
"707","ran707.hdr.33",121.298752
"707","ran707.hdr.34",163.156036
"707","ran707.hdr.35",595.940796
"707","ran707.hdr.36",1785.570312
"707","ran707.hdr.37",246.120224
"707","ran707.hdr.38",244.204163
"707","ran707.hdr.39",225.245895
