"column_label","ran.hdr.name","piPless.minus.piMalle.min"
"873","ran873.hdr.37",-0.00203726
"873","ran873.hdr.38",-0.000180300000000001
"873","ran873.hdr.39",-0.0010708
"873","ran873.hdr.4",-0.0015364
"873","ran873.hdr.40",-0.01306578
"873","ran873.hdr.41",-0.0025314
"873","ran873.hdr.42",-0.0040238
"873","ran873.hdr.43",-0.00221577
"873","ran873.hdr.44",-0.0013311
"873","ran873.hdr.45",-0.00420034
"873","ran873.hdr.46",-0.0008249
"873","ran873.hdr.47",-0.000962899999999999
"873","ran873.hdr.48",-0.0029365
"873","ran873.hdr.49",-0.000951999999999998
"873","ran873.hdr.5",-0.0024801
"873","ran873.hdr.50",-0.00215794
"873","ran873.hdr.51",-0.0017334
"873","ran873.hdr.52",-0.00042278
"873","ran873.hdr.53",-0.0010232
"873","ran873.hdr.54",-0.0022423
"873","ran873.hdr.55",-0.00043737
"873","ran873.hdr.56",-0.0012511
"873","ran873.hdr.57",-0.0009
"873","ran873.hdr.58",-0.0004764
"873","ran873.hdr.6",-0.00276278
"873","ran873.hdr.7",-0.000852600000000002
"873","ran873.hdr.8",-0.00157371
"873","ran873.hdr.9",-0.0020439
"874","ran874.hdr.1",-0.0014657
"874","ran874.hdr.10",-0.001337
"874","ran874.hdr.11",-0.0011158
"874","ran874.hdr.12",-0.00145102
"874","ran874.hdr.13",-0.0017251
"874","ran874.hdr.14",-0.0013428
"874","ran874.hdr.15",-0.0021326
"874","ran874.hdr.16",-0.00156483
"874","ran874.hdr.17",-0.0008857
"874","ran874.hdr.18",-0.0020298
"874","ran874.hdr.19",-0.0019244
"874","ran874.hdr.2",-0.001145
"874","ran874.hdr.20",-0.0018113
"874","ran874.hdr.21",-0.00330596
"874","ran874.hdr.22",-0.000480899999999999
"874","ran874.hdr.23",-0.0018608
"874","ran874.hdr.24",-0.000917099999999997
"874","ran874.hdr.25",-0.000832400000000001
"874","ran874.hdr.26",-0.0019456
"874","ran874.hdr.27",-0.00129662
"874","ran874.hdr.28",-0.0010947
"874","ran874.hdr.29",-0.0017859
"874","ran874.hdr.3",-0.0024967
"874","ran874.hdr.30",-0.000997599999999998
"874","ran874.hdr.31",-0.000976500000000002
"874","ran874.hdr.32",-0.0025292
"874","ran874.hdr.33",-0.000554100000000002
"874","ran874.hdr.34",-0.0020952
"874","ran874.hdr.35",-0.000822300000000002
"874","ran874.hdr.36",-0.000615900000000001
"874","ran874.hdr.37",-0.0028539
"874","ran874.hdr.38",-0.0017955
"874","ran874.hdr.39",-0.00420034
"874","ran874.hdr.4",-0.0012027
"874","ran874.hdr.40",-0.0028784
"874","ran874.hdr.41",-0.00337254
"874","ran874.hdr.42",-0.00881992
"874","ran874.hdr.43",-0.0013692
"874","ran874.hdr.44",-0.0030709
"874","ran874.hdr.45",-0.0019787
"874","ran874.hdr.46",-0.00245909
"874","ran874.hdr.47",-0.0013966
"874","ran874.hdr.48",-0.004737
"874","ran874.hdr.49",-0.00254513
"874","ran874.hdr.5",-0.0018417
"874","ran874.hdr.50",-0.0025866
"874","ran874.hdr.51",-0.00069344
"874","ran874.hdr.52",-0.000738309999999999
"874","ran874.hdr.53",-0.0010232
"874","ran874.hdr.54",-0.0011298
"874","ran874.hdr.55",-0.000653519999999999
"874","ran874.hdr.56",-0.0010063
"874","ran874.hdr.57",-0.0003496
"874","ran874.hdr.58",-0.00207283
"874","ran874.hdr.6",-0.000741499999999999
"874","ran874.hdr.7",-0.0012292
"874","ran874.hdr.8",-0.000511600000000001
"874","ran874.hdr.9",-0.0018318
"875","ran875.hdr.1",-0.0012027
"875","ran875.hdr.10",-0.000473000000000001
"875","ran875.hdr.11",-0.000786499999999999
"875","ran875.hdr.12",-0.0039923
"875","ran875.hdr.13",-0.000753300000000002
"875","ran875.hdr.14",-0.0011637
"875","ran875.hdr.15",-0.001433
"875","ran875.hdr.16",-0.00056125
"875","ran875.hdr.17",-0.0025956
"875","ran875.hdr.18",-0.0019489
"875","ran875.hdr.19",-0.0010196
"875","ran875.hdr.2",-0.0025427
"875","ran875.hdr.20",-0.0010477
"875","ran875.hdr.21",-0.00066804
"875","ran875.hdr.22",-0.0026993
"875","ran875.hdr.23",-0.0010593
"875","ran875.hdr.24",-0.000480899999999999
"875","ran875.hdr.25",-0.000778000000000001
"875","ran875.hdr.26",-0.001017
"875","ran875.hdr.27",-0.0037791
"875","ran875.hdr.28",-0.00101992
"875","ran875.hdr.29",-0.0008979
"875","ran875.hdr.3",-0.00128026
"875","ran875.hdr.30",-0.0015686
"875","ran875.hdr.31",-0.00039759
"875","ran875.hdr.32",-0.0016366
"875","ran875.hdr.33",-0.002074
"875","ran875.hdr.34",-0.0028346
"875","ran875.hdr.35",-0.000976500000000002
"875","ran875.hdr.36",-0.00144644
"875","ran875.hdr.37",-0.0015464
"875","ran875.hdr.38",-0.0010899
"875","ran875.hdr.39",-0.00260185
"875","ran875.hdr.4",-0.002743
"875","ran875.hdr.40",-0.000880700000000002
"875","ran875.hdr.41",-0.000660200000000003
"875","ran875.hdr.42",-0.0012373
"875","ran875.hdr.43",-0.001061
"875","ran875.hdr.44",-0.0029132
"875","ran875.hdr.45",-0.0011154
"875","ran875.hdr.46",-0.0014676
"875","ran875.hdr.47",-0.00145273
"875","ran875.hdr.48",-0.000853799999999998
"875","ran875.hdr.49",-0.000978400000000001
"875","ran875.hdr.5",-0.0027824
"875","ran875.hdr.50",-0.00366331
"875","ran875.hdr.51",-0.000532680000000001
"875","ran875.hdr.52",-0.0022946
"875","ran875.hdr.53",-0.00188049
"875","ran875.hdr.54",-0.0017318
"875","ran875.hdr.55",-0.0003982
"875","ran875.hdr.56",-0.000886400000000001
"875","ran875.hdr.57",-0.00207283
"875","ran875.hdr.58",-0.00079205
"875","ran875.hdr.6",-0.000634799999999998
"875","ran875.hdr.7",-0.0021776
"875","ran875.hdr.8",-0.0013166
"875","ran875.hdr.9",-0.0011979
"876","ran876.hdr.1",-0.00271394
"876","ran876.hdr.10",-0.0027892
"876","ran876.hdr.11",-0.00090786
"876","ran876.hdr.12",-0.0012703
"876","ran876.hdr.13",-0.001433
"876","ran876.hdr.14",-0.00128781
"876","ran876.hdr.15",-0.0012747
"876","ran876.hdr.16",-0.0017138
"876","ran876.hdr.17",-0.0020014
"876","ran876.hdr.18",-0.0026664
"876","ran876.hdr.19",-0.0011191
"876","ran876.hdr.2",-0.0011811
"876","ran876.hdr.20",-0.0031568
"876","ran876.hdr.21",-0.0028396
"876","ran876.hdr.22",-0.0019572
"876","ran876.hdr.23",-0.0006402
"876","ran876.hdr.24",-0.00272613
"876","ran876.hdr.25",-0.0014654
"876","ran876.hdr.26",-0.0021955
"876","ran876.hdr.27",-0.0014106
"876","ran876.hdr.28",-0.0012614
"876","ran876.hdr.29",-0.00103
"876","ran876.hdr.3",-0.0026004
"876","ran876.hdr.30",-0.0018536
"876","ran876.hdr.31",-0.0026407
"876","ran876.hdr.32",-0.0016316
"876","ran876.hdr.33",-0.000977200000000001
"876","ran876.hdr.34",-0.0030473
"876","ran876.hdr.35",-0.0015671
"876","ran876.hdr.36",-0.0152846
"876","ran876.hdr.37",-0.0008657
"876","ran876.hdr.38",-0.0022989
"876","ran876.hdr.39",-0.0009952
"876","ran876.hdr.4",-0.0013387
"876","ran876.hdr.40",-0.000354500000000001
"876","ran876.hdr.41",-0.0021245
"876","ran876.hdr.42",-0.0020457
"876","ran876.hdr.43",-0.0010238
"876","ran876.hdr.44",-0.0026838
"876","ran876.hdr.45",-0.00644071
"876","ran876.hdr.46",-0.00179445
"876","ran876.hdr.47",-0.0020739
"876","ran876.hdr.48",-0.00148571
"876","ran876.hdr.49",-0.0016893
"876","ran876.hdr.5",-0.0016372
"876","ran876.hdr.50",-0.0016502
"876","ran876.hdr.51",-0.000532680000000001
"876","ran876.hdr.52",-0.00215794
"876","ran876.hdr.53",-0.0018318
"876","ran876.hdr.54",-0.00105205
"876","ran876.hdr.55",-0.0016128
"876","ran876.hdr.56",-0.000265900000000001
"876","ran876.hdr.57",-0.0011227
"876","ran876.hdr.58",-0.000516599999999999
"876","ran876.hdr.6",-0.000631
"876","ran876.hdr.7",-0.000633700000000001
"876","ran876.hdr.8",-0.001248
"876","ran876.hdr.9",-0.0012417
"877","ran877.hdr.1",-0.0022551
"877","ran877.hdr.10",-0.0016312
"877","ran877.hdr.11",-0.0021093
"877","ran877.hdr.12",-0.0017611
"877","ran877.hdr.13",-0.0015779
"877","ran877.hdr.14",-0.0013805
"877","ran877.hdr.15",-0.00144357
"877","ran877.hdr.16",-0.0017829
"877","ran877.hdr.17",-0.000946799999999999
"877","ran877.hdr.18",-0.00056459
"877","ran877.hdr.19",-0.00163595
"877","ran877.hdr.2",-0.0017623
"877","ran877.hdr.20",-0.00212682
"877","ran877.hdr.21",-0.0019936
"877","ran877.hdr.22",-0.000640699999999999
"877","ran877.hdr.23",-0.0016921
"877","ran877.hdr.24",-0.0025392
"877","ran877.hdr.25",-0.00029113
"877","ran877.hdr.26",-0.00434465
"877","ran877.hdr.27",-0.0026168
"877","ran877.hdr.28",-0.001884
"877","ran877.hdr.29",-0.0011867
"877","ran877.hdr.3",-0.0013544
"877","ran877.hdr.30",-0.0018927
"877","ran877.hdr.31",-0.0041615
"877","ran877.hdr.32",-0.0021211
"877","ran877.hdr.33",-0.0010199
"877","ran877.hdr.34",-0.000976500000000002
"877","ran877.hdr.35",-0.00140294
"877","ran877.hdr.36",-0.00130169
"877","ran877.hdr.37",-0.009428
"877","ran877.hdr.38",-0.000950059999999999
"877","ran877.hdr.39",-0.0036778
"877","ran877.hdr.4",-0.0011396
"877","ran877.hdr.40",-0.000116499999999999
"877","ran877.hdr.41",-0.00337254
"877","ran877.hdr.42",-0.0059524
"877","ran877.hdr.43",-0.00245909
"877","ran877.hdr.44",-0.00144112
"877","ran877.hdr.45",-0.000946199999999998
"877","ran877.hdr.46",-0.0018318
"877","ran877.hdr.47",-0.0015009
"877","ran877.hdr.48",-0.0006113
"877","ran877.hdr.49",-0.0010893
"877","ran877.hdr.5",-0.0018156
"877","ran877.hdr.50",-0.00259484
"877","ran877.hdr.51",-0.0016495
"877","ran877.hdr.52",-0.0015581
"877","ran877.hdr.53",-0.00083063
"877","ran877.hdr.54",-0.00123925
"877","ran877.hdr.55",-0.0010063
"877","ran877.hdr.56",-0.0011227
"877","ran877.hdr.57",-0.000516599999999999
"877","ran877.hdr.58",-0.000685100000000001
"877","ran877.hdr.6",-0.000785599999999999
"877","ran877.hdr.7",-0.0011091
"877","ran877.hdr.8",-0.0019172
"877","ran877.hdr.9",-0.0012641
"878","ran878.hdr.1",-0.0017806
"878","ran878.hdr.10",-0.000590500000000001
"878","ran878.hdr.11",-0.0014798
"878","ran878.hdr.12",-0.00202418
"878","ran878.hdr.13",-0.0044669
"878","ran878.hdr.14",-0.000108
"878","ran878.hdr.15",-0.0011086
"878","ran878.hdr.16",-0.0012959
"878","ran878.hdr.17",-0.0017611
"878","ran878.hdr.18",-0.00174184
"878","ran878.hdr.19",-0.0047646
"878","ran878.hdr.2",-0.0024967
"878","ran878.hdr.20",-0.0008781
"878","ran878.hdr.21",-0.000326700000000003
"878","ran878.hdr.22",-0.0020506
"878","ran878.hdr.23",-0.000328100000000001
"878","ran878.hdr.24",-0.0016412
"878","ran878.hdr.25",-0.0033549
"878","ran878.hdr.26",-0.0004743
"878","ran878.hdr.27",-0.000558400000000001
"878","ran878.hdr.28",-0.00271575
"878","ran878.hdr.29",-0.0015686
"878","ran878.hdr.3",-0.00381751
"878","ran878.hdr.30",-0.00204006
"878","ran878.hdr.31",-0.001619
"878","ran878.hdr.32",-0.000953800000000001
"878","ran878.hdr.33",-0.000898200000000002
"878","ran878.hdr.34",-0.0016829
"878","ran878.hdr.35",-0.0010998
"878","ran878.hdr.36",-0.0014688
"878","ran878.hdr.37",-0.00126537
"878","ran878.hdr.38",-0.00123547
"878","ran878.hdr.39",-0.0039324
"878","ran878.hdr.4",-0.000751999999999999
"878","ran878.hdr.40",-0.0016097
"878","ran878.hdr.41",-0.0026407
"878","ran878.hdr.42",-0.0017309
"878","ran878.hdr.43",-0.0012442
"878","ran878.hdr.44",-0.0016438
"878","ran878.hdr.45",-0.001251
"878","ran878.hdr.46",-0.002237
"878","ran878.hdr.47",-0.0009586
"878","ran878.hdr.48",-0.0029132
"878","ran878.hdr.49",-0.0018067
"878","ran878.hdr.5",-0.0008372
"878","ran878.hdr.50",-0.0011013
"878","ran878.hdr.51",-0.00145273
"878","ran878.hdr.52",-0.000729299999999999
"878","ran878.hdr.53",-0.0018636
"878","ran878.hdr.54",-0.0014246
"878","ran878.hdr.55",-0.00192115
"878","ran878.hdr.56",-0.00097694
"878","ran878.hdr.57",-0.000685399999999999
"878","ran878.hdr.58",-0.0004388
"878","ran878.hdr.6",-0.00035776
"878","ran878.hdr.7",-0.00114267
"878","ran878.hdr.8",-0.0012292
"878","ran878.hdr.9",-0.000884899999999997
"879","ran879.hdr.1",-0.0018105
"879","ran879.hdr.10",-0.0030754
"879","ran879.hdr.11",-0.0010068
"879","ran879.hdr.12",-0.0014975
"879","ran879.hdr.13",-0.0025513
"879","ran879.hdr.14",-0.000596199999999998
"879","ran879.hdr.15",NA
"879","ran879.hdr.16",-0.003374
"879","ran879.hdr.17",-0.0021005
"879","ran879.hdr.18",-0.0026168
"879","ran879.hdr.19",-0.0011299
"879","ran879.hdr.2",-0.000741499999999999
"879","ran879.hdr.20",-0.0010717
"879","ran879.hdr.21",-0.000953499999999999
"879","ran879.hdr.22",-0.0017448
"879","ran879.hdr.23",-0.0016729
"879","ran879.hdr.24",-0.0014688
"879","ran879.hdr.25",-0.0011555
"879","ran879.hdr.26",-0.0005731
"879","ran879.hdr.27",-0.0015545
"879","ran879.hdr.28",-0.0011816
"879","ran879.hdr.29",-0.0015812
"879","ran879.hdr.3",-0.00077332
"879","ran879.hdr.30",-0.000857100000000001
"879","ran879.hdr.31",-0.000949700000000001
"879","ran879.hdr.32",-0.0011558
"879","ran879.hdr.33",-0.000529100000000001
"879","ran879.hdr.34",-0.0004457
"879","ran879.hdr.35",-0.0013346
"879","ran879.hdr.36",-0.0008156
"879","ran879.hdr.37",-0.000749430000000001
"879","ran879.hdr.38",-0.0025314
"879","ran879.hdr.39",-0.00191438
"879","ran879.hdr.4",-0.0010033
"879","ran879.hdr.40",-0.0011013
"879","ran879.hdr.41",-0.00174256
"879","ran879.hdr.42",-0.000613699999999998
"879","ran879.hdr.43",-0.0025526
"879","ran879.hdr.44",-0.0021687
"879","ran879.hdr.45",-0.0013006
"879","ran879.hdr.46",-0.0011072
"879","ran879.hdr.47",-0.001512
"879","ran879.hdr.48",-0.0015009
"879","ran879.hdr.49",-0.0019072
"879","ran879.hdr.5",-0.002135
"879","ran879.hdr.50",-0.0023877
"879","ran879.hdr.51",-0.00164826
"879","ran879.hdr.52",-0.0017318
"879","ran879.hdr.53",-0.00284493
"879","ran879.hdr.54",-0.00078421
"879","ran879.hdr.55",-0.00023473
"879","ran879.hdr.56",-0.0052446
"879","ran879.hdr.57",-0.00172992
"879","ran879.hdr.58",-0.0002521
"879","ran879.hdr.6",-0.001283
"879","ran879.hdr.7",-0.0011767
"879","ran879.hdr.8",-0.0015477
"879","ran879.hdr.9",-0.0004715
"880","ran880.hdr.1",-0.00362872
"880","ran880.hdr.10",-0.0012417
"880","ran880.hdr.11",-0.0012956
"880","ran880.hdr.12",-0.0006187
"880","ran880.hdr.13",-0.0010581
"880","ran880.hdr.14",-0.001433
"880","ran880.hdr.15",-0.0043922
"880","ran880.hdr.16",-0.002681
"880","ran880.hdr.17",-0.0009998
"880","ran880.hdr.18",-0.00086898
"880","ran880.hdr.19",-0.0008456
"880","ran880.hdr.2",-0.00407632
"880","ran880.hdr.20",-0.00111949
"880","ran880.hdr.21",-0.0017861
"880","ran880.hdr.22",-0.0017829
"880","ran880.hdr.23",-0.000587799999999999
"880","ran880.hdr.24",-0.00349513
"880","ran880.hdr.25",-0.0007454
"880","ran880.hdr.26",-0.0018805
"880","ran880.hdr.27",-0.0015376
"880","ran880.hdr.28",-0.00182879
"880","ran880.hdr.29",-0.0012066
"880","ran880.hdr.3",-0.0014177
"880","ran880.hdr.30",-0.0021005
"880","ran880.hdr.31",-0.0012894
"880","ran880.hdr.32",-0.00223107
"880","ran880.hdr.33",-0.0003026
"880","ran880.hdr.34",-0.0012614
"880","ran880.hdr.35",-0.000994199999999997
"880","ran880.hdr.36",-0.0016538
"880","ran880.hdr.37",-0.00123547
"880","ran880.hdr.38",-0.000647200000000001
"880","ran880.hdr.39",-0.0015087
"880","ran880.hdr.4",-0.000645900000000001
"880","ran880.hdr.40",-0.000554100000000002
"880","ran880.hdr.41",-0.001829
"880","ran880.hdr.42",-0.000977200000000001
"880","ran880.hdr.43",-0.000704000000000001
"880","ran880.hdr.44",-0.0012851
"880","ran880.hdr.45",-0.000693899999999999
"880","ran880.hdr.46",-0.0024507
"880","ran880.hdr.47",-0.0028784
"880","ran880.hdr.48",-0.0024602
"880","ran880.hdr.49",-0.0048401
"880","ran880.hdr.5",-0.0014798
"880","ran880.hdr.50",-0.00164633
"880","ran880.hdr.51",-0.004737
"880","ran880.hdr.52",-0.00237445
"880","ran880.hdr.53",-0.000976079999999999
"880","ran880.hdr.54",-0.00065891
"880","ran880.hdr.55",-0.000936900000000001
"880","ran880.hdr.56",-0.00418748
"880","ran880.hdr.57",-0.0003496
"880","ran880.hdr.58",-0.000898299999999999
"880","ran880.hdr.6",-0.0015086
"880","ran880.hdr.7",-0.0024755
"880","ran880.hdr.8",-0.000629999999999999
"880","ran880.hdr.9",-0.0010164
"881","ran881.hdr.1",-0.01043407
"881","ran881.hdr.10",-0.0012161
"881","ran881.hdr.11",-0.000975
"881","ran881.hdr.12",-0.00420326
"881","ran881.hdr.13",-0.0009126
"881","ran881.hdr.14",-0.002681
"881","ran881.hdr.15",-0.00159145
"881","ran881.hdr.16",-0.0013743
"881","ran881.hdr.17",-0.001647
"881","ran881.hdr.18",-0.0012892
"881","ran881.hdr.19",-0.0010269
"881","ran881.hdr.2",-0.0014586
"881","ran881.hdr.20",-0.00330596
"881","ran881.hdr.21",-0.0008456
"881","ran881.hdr.22",-0.0027806
"881","ran881.hdr.23",-0.001519
"881","ran881.hdr.24",-0.0029729
"881","ran881.hdr.25",-0.003044
"881","ran881.hdr.26",-0.000850500000000001
"881","ran881.hdr.27",-0.0017045
"881","ran881.hdr.28",-0.0024044
"881","ran881.hdr.29",-0.0056952
"881","ran881.hdr.3",-0.00035807
"881","ran881.hdr.30",-0.0000660999999999995
"881","ran881.hdr.31",-0.0006578
"881","ran881.hdr.32",-0.0016305
"881","ran881.hdr.33",-0.0015473
"881","ran881.hdr.34",-0.0002561
"881","ran881.hdr.35",-0.0011185
"881","ran881.hdr.36",-0.0011032
"881","ran881.hdr.37",-0.0012514
"881","ran881.hdr.38",-0.0028346
"881","ran881.hdr.39",-0.000844399999999999
"881","ran881.hdr.4",-0.0010417
"881","ran881.hdr.40",-0.0028057
"881","ran881.hdr.41",-0.0020952
"881","ran881.hdr.42",-0.000984000000000002
"881","ran881.hdr.43",-0.000862099999999999
"881","ran881.hdr.44",-0.001079
"881","ran881.hdr.45",-0.000784750000000001
"881","ran881.hdr.46",-0.0013652
"881","ran881.hdr.47",-0.0020151
"881","ran881.hdr.48",-0.01300495
"881","ran881.hdr.49",-0.0040426
"881","ran881.hdr.5",-0.0012292
"881","ran881.hdr.50",-0.0014303
"881","ran881.hdr.51",-0.0023877
"881","ran881.hdr.52",-0.0016495
"881","ran881.hdr.53",-0.00203727
"881","ran881.hdr.54",-0.0015497
"881","ran881.hdr.55",-0.0031453
"881","ran881.hdr.56",-0.000871830000000001
"881","ran881.hdr.57",-0.000437499999999999
"881","ran881.hdr.58",-0.0008634
"881","ran881.hdr.6",-0.0018139
"881","ran881.hdr.7",-0.0014735
"881","ran881.hdr.8",-0.0015615
"881","ran881.hdr.9",-0.0044669
"882","ran882.hdr.1",-0.0012775
"882","ran882.hdr.10",-0.0023955
"882","ran882.hdr.11",-0.0016766
"882","ran882.hdr.12",-0.0010196
"882","ran882.hdr.13",-0.0013743
"882","ran882.hdr.14",-0.0023015
"882","ran882.hdr.15",-0.001647
"882","ran882.hdr.16",-0.0009341
"882","ran882.hdr.17",-0.000808199999999999
"882","ran882.hdr.18",-0.0014016
"882","ran882.hdr.19",-0.0018881
"882","ran882.hdr.2",-0.00175189
"882","ran882.hdr.20",-0.000789400000000001
"882","ran882.hdr.21",-0.0016397
"882","ran882.hdr.22",-0.00070461
"882","ran882.hdr.23",-0.00207179
"882","ran882.hdr.24",-0.003383
"882","ran882.hdr.25",-0.00434465
"882","ran882.hdr.26",-0.0024008
"882","ran882.hdr.27",-0.0013337
"882","ran882.hdr.28",-0.000534900000000001
"882","ran882.hdr.29",-0.0013161
"882","ran882.hdr.3",-0.0018156
"882","ran882.hdr.30",-0.0048259
"882","ran882.hdr.31",-0.0017549
"882","ran882.hdr.32",-0.000680899999999998
"882","ran882.hdr.33",-0.0015123
"882","ran882.hdr.34",-0.0020836
"882","ran882.hdr.35",-0.000937100000000001
"882","ran882.hdr.36",-0.0017309
"882","ran882.hdr.37",-0.0010935
"882","ran882.hdr.38",-0.00160925
"882","ran882.hdr.39",-0.0020952
"882","ran882.hdr.4",-0.000727199999999999
"882","ran882.hdr.40",-0.0019109
"882","ran882.hdr.41",-0.00103
"882","ran882.hdr.42",-0.0061272
"882","ran882.hdr.43",-0.0011623
"882","ran882.hdr.44",-0.001148
"882","ran882.hdr.45",-0.0019015
"882","ran882.hdr.46",-0.0040238
"882","ran882.hdr.47",-0.0003388
"882","ran882.hdr.48",-0.00150395
"882","ran882.hdr.49",-0.00753077
"882","ran882.hdr.5",-0.00117941
"882","ran882.hdr.50",-0.0014339
"882","ran882.hdr.51",-0.00366331
"882","ran882.hdr.52",-0.00069853
"882","ran882.hdr.53",-0.002391
"882","ran882.hdr.54",-0.0013966
"882","ran882.hdr.55",-0.0019164
"882","ran882.hdr.56",-0.00119104
"882","ran882.hdr.57",-0.0003648
"882","ran882.hdr.58",-0.00180803
"882","ran882.hdr.6",-0.000513099999999999
"882","ran882.hdr.7",-0.0009342
"882","ran882.hdr.8",-0.00219311
"882","ran882.hdr.9",-0.0012956
"883","ran883.hdr.1",-0.0017432
"883","ran883.hdr.10",-0.0010849
"883","ran883.hdr.11",-0.0044669
"883","ran883.hdr.12",-0.0009172
"883","ran883.hdr.13",-0.0021508
"883","ran883.hdr.14",-0.0008857
"883","ran883.hdr.15",-0.0029998
"883","ran883.hdr.16",-0.0015808
"883","ran883.hdr.17",-0.0010361
"883","ran883.hdr.18",-0.0008456
"883","ran883.hdr.19",-0.0018254
"883","ran883.hdr.2",-0.000525999999999999
"883","ran883.hdr.20",-0.0014661
"883","ran883.hdr.21",-0.0014016
"883","ran883.hdr.22",-0.0010772
"883","ran883.hdr.23",-0.00282579
"883","ran883.hdr.24",-0.0007822
"883","ran883.hdr.25",-0.0010835
"883","ran883.hdr.26",-0.0014375
"883","ran883.hdr.27",-0.0003832
"883","ran883.hdr.28",-0.0021481
"883","ran883.hdr.29",-0.0017061
"883","ran883.hdr.3",-0.01043407
"883","ran883.hdr.30",-0.0012614
"883","ran883.hdr.31",-0.00171268
"883","ran883.hdr.32",-0.0010326
"883","ran883.hdr.33",-0.00101002
"883","ran883.hdr.34",-0.0014706
"883","ran883.hdr.35",-0.00182015
"883","ran883.hdr.36",-0.00072301
"883","ran883.hdr.37",-0.0030473
"883","ran883.hdr.38",-0.00150746
"883","ran883.hdr.39",-0.0022901
"883","ran883.hdr.4",-0.0022225
"883","ran883.hdr.40",-0.0017864
"883","ran883.hdr.41",-0.003024
"883","ran883.hdr.42",-0.000792400000000002
"883","ran883.hdr.43",-0.0040238
"883","ran883.hdr.44",-0.0023121
"883","ran883.hdr.45",-0.0016752
"883","ran883.hdr.46",-0.0028192
"883","ran883.hdr.47",-0.0026737
"883","ran883.hdr.48",-0.0008448
"883","ran883.hdr.49",-0.001139
"883","ran883.hdr.5",-0.00114267
"883","ran883.hdr.50",-0.00254513
"883","ran883.hdr.51",-0.0029433
"883","ran883.hdr.52",-0.0010653
"883","ran883.hdr.53",-0.00318025
"883","ran883.hdr.54",-0.0022423
"883","ran883.hdr.55",-0.000653519999999999
"883","ran883.hdr.56",-0.000751400000000001
"883","ran883.hdr.57",-0.00062856
"883","ran883.hdr.58",-0.000886400000000001
"883","ran883.hdr.6",-0.00104306
"883","ran883.hdr.7",-0.0021306
"883","ran883.hdr.8",-0.000406899999999998
"883","ran883.hdr.9",-0.0018114
"884","ran884.hdr.1",-0.0008266
"884","ran884.hdr.10",-0.0019042
"884","ran884.hdr.11",-0.0017611
"884","ran884.hdr.12",-0.005475
"884","ran884.hdr.13",-0.0027189
"884","ran884.hdr.14",-0.0010581
"884","ran884.hdr.15",-0.002681
"884","ran884.hdr.16",-0.0011284
"884","ran884.hdr.17",-0.0026993
"884","ran884.hdr.18",-0.00153026
"884","ran884.hdr.19",-0.0018608
"884","ran884.hdr.2",-0.000525999999999999
"884","ran884.hdr.20",-0.0044266
"884","ran884.hdr.21",-0.0029365
"884","ran884.hdr.22",-0.001712
"884","ran884.hdr.23",-0.00149656
"884","ran884.hdr.24",-0.0013275
"884","ran884.hdr.25",-0.00117358
"884","ran884.hdr.26",-0.0034702
"884","ran884.hdr.27",-0.0017061
"884","ran884.hdr.28",-0.0012306
"884","ran884.hdr.29",-0.0016366
"884","ran884.hdr.3",-0.0011396
"884","ran884.hdr.30",-0.001442
"884","ran884.hdr.31",-0.0015464
"884","ran884.hdr.32",-0.0025292
"884","ran884.hdr.33",-0.0028057
"884","ran884.hdr.34",-0.0015184
"884","ran884.hdr.35",-0.000948299999999999
"884","ran884.hdr.36",-0.00136104
"884","ran884.hdr.37",-0.0013146
"884","ran884.hdr.38",-0.00163073
"884","ran884.hdr.39",-0.0014834
"884","ran884.hdr.4",-0.001295
"884","ran884.hdr.40",-0.000410799999999999
"884","ran884.hdr.41",-0.000460499999999999
"884","ran884.hdr.42",-0.0021245
"884","ran884.hdr.43",-0.0012324
"884","ran884.hdr.44",-0.000801299999999998
"884","ran884.hdr.45",-0.000866199999999998
"884","ran884.hdr.46",-0.0016893
"884","ran884.hdr.47",-0.0061408
"884","ran884.hdr.48",-0.0041695
"884","ran884.hdr.49",-0.0023088
"884","ran884.hdr.5",-0.000426099999999999
"884","ran884.hdr.50",-0.0020069
"884","ran884.hdr.51",-0.00199918
"884","ran884.hdr.52",-0.00284493
"884","ran884.hdr.53",-0.0033226
"884","ran884.hdr.54",-0.0015497
"884","ran884.hdr.55",-0.001244
"884","ran884.hdr.56",-0.00525607
"884","ran884.hdr.57",-0.0022423
"884","ran884.hdr.58",-0.000751400000000001
"884","ran884.hdr.6",-0.0011547
"884","ran884.hdr.7",-0.0010263
"884","ran884.hdr.8",-0.0011606
"884","ran884.hdr.9",-0.0012144
"885","ran885.hdr.1",-0.001705
"885","ran885.hdr.10",-0.0029257
"885","ran885.hdr.11",-0.0007308
"885","ran885.hdr.12",-0.0014975
"885","ran885.hdr.13",-0.0013805
"885","ran885.hdr.14",-0.0013221
"885","ran885.hdr.15",-0.001372
"885","ran885.hdr.16",-0.0011024
"885","ran885.hdr.17",-0.0018608
"885","ran885.hdr.18",-0.0022516
"885","ran885.hdr.19",-0.0020506
"885","ran885.hdr.2",-0.00381751
"885","ran885.hdr.20",-0.0013947
"885","ran885.hdr.21",-0.001312
"885","ran885.hdr.22",-0.0018138
"885","ran885.hdr.23",-0.00101992
"885","ran885.hdr.24",-0.0012193
"885","ran885.hdr.25",-0.0011225
"885","ran885.hdr.26",-0.0027202
