bam.file.name,id,image.label,accession,secondary.accession,run.accession,locality,pop,pop.short,sp.short,country.short,side.short,pop.name,latitude,longitude,province,country,genus,species,subsp,sex,pheromones,altitude,sex.code,type,alt.type,size,shape,seq.round,count,mean.depth.wg.withzeros,to.use.bedassle,to.use.pbs,pca,check.pca.of.all.era.mel,path,bam.path,old.name,beagle.indiv.names
CAM120557.bam,CAM120557,CAM120557_d.JPG,ERS4212806,SAMEA6447243 ,,Anangu Boca del Rio ECD OR,anangu,ana,mel,ec,e,mel.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,melpomene,malleti,F,N,220,1,EvlowE,vlo,NA,NA,BGI.round.3.18,NA,7.21,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120557.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120557.bam,Ind161
CAM120589.bam,CAM120589,CAM120589_d.JPG,ERS4201898,SAMEA6435705 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382829088,12.45,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120589.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120589.bam,Ind245
CAM120665.bam,CAM120665,CAM120665_d.JPG,ERS4212807,SAMEA6447244 ,,Napo Wildlife Center community Anangu,anangu,ana,mel,ec,e,mel.ec.e.ana,-0.524246,-76.43992,,Ecuador,Heliconius,melpomene,malleti,M,N,230,1,EvlowE,vlo,NA,NA,BGI.round.3.18,NA,8.33,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120665.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120665.bam,Ind162
CAM120738.bam,CAM120738,CAM120738_d.JPG,ERS4201899,SAMEA6435706 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382826221,7.43,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120738.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120738.bam,Ind246
CAM120739.bam,CAM120739,CAM120739_d.JPG,ERS4201900,SAMEA6435707 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382822059,3.32,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120739.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120739.bam,Ind247
CAM120740.bam,CAM120740,CAM120740_d.JPG,ERS4201901,SAMEA6435708 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,F,N,230,1,EvlowE,vlo,NA,NA,BGI.round.2.17,382819666,4.53,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM120740.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM120740.bam,Ind248
CS000289.bam,CS000289,CS000289_d.JPG,ERS4212808,SAMEA6447245 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,N,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.86,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000289.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000289.bam,Ind249
CS00046.bam,CS00046,CS00046_d.JPG,ERS4212812,SAMEA6447249 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,4.72,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00046.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00046.bam,Ind250
CS000460.bam,CS000460,CS000460_d.JPG,ERS4212813,SAMEA6447250 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,F,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.31,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000460.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000460.bam,Ind251
CS00047.bam,CS00047,CS00047_d.JPG,ERS4212814,SAMEA6447251 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,F,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,4.48,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00047.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00047.bam,Ind252
,CS000519_ena,CS000519_d.JPG,ERS977710,,ERR1143610,Rio Bravo-Calima,bravo,bra,mel,co,w,mel.co.w.bra,3.88399,-76.6325,Valle del Cauca,Colombia,Heliconius,melpomene,vulcanus,M,N,1165,NA,ChighW,hig,NA,NA,Wallbank et al. 2016 PLOSBio,,13.86,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000519_ena.rmmt.rmd.rg.bam,,Ind163
,CS000586_ena,CS000586_d.JPG,ERS2196353,,ERR2298250,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,23.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000586_ena.rmmt.rmd.rg.bam,,Ind164
,CS000594_ena,CS000594_d.JPG,ERS2196354,,ERR2298251,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,33.84,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000594_ena.rmmt.rmd.rg.bam,,Ind165
,CS000604_ena,CS000604_d.JPG,ERS2196355,,ERR2298252,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,25.21,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000604_ena.rmmt.rmd.rg.bam,,Ind166
,CS000615_ena,CS000615_d.JPG,ERS2196356,,ERR2298253,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,21.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000615_ena.rmmt.rmd.rg.bam,,Ind167
CS000627.bam,CS000627,CS000627_d.JPG,ERS4212816,SAMEA6447253 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.17,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000627.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000627.bam,Ind253
CS000628.bam,CS000628,CS000628_d.JPG,ERS4212817,SAMEA6447254 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,4.14,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000628.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000628.bam,Ind254
CS000630.bam,CS000630,CS000630_d.JPG,ERS4212818,SAMEA6447255 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,4.83,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000630.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000630.bam,Ind255
CS000632.bam,CS000632,CS000632_d.JPG,ERS4212819,SAMEA6447256 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,6.84,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000632.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000632.bam,Ind256
CS000634.bam,CS000634,CS000634_d.JPG,ERS4212821,SAMEA6447258 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,F,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,1.67,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000634.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000634.bam,Ind257
CS000635.bam,CS000635,CS000635_d.JPG,ERS4212822,SAMEA6447259 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.54,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000635.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000635.bam,Ind258
CS000636.bam,CS000636,CS000636_d.JPG,ERS4212823,SAMEA6447260 ,,Ladrilleros,ladrilleros,lad,mel,co,w,mel.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,melpomene,vulcanus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,8.56,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000636.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000636.bam,Ind168
CS000647.bam,CS000647,CS000647_d.JPG,ERS4212824,SAMEA6447261 ,,Ladrilleros,ladrilleros,lad,mel,co,w,mel.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,melpomene,vulcanus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,8.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000647.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000647.bam,Ind169
CS000648.bam,CS000648,CS000648_d.JPG,ERS4212825,SAMEA6447262 ,,Ladrilleros,ladrilleros,lad,mel,co,w,mel.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,melpomene,vulcanus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,9.03,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000648.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS000648.bam,Ind170
,CS000710_ena,CS000710 _d.JPG,ERS1030540,SAMEA3723391 ,ERR1307105,Rio Bravo-Calima,bravo,bra,mel,co,w,mel.co.w.bra,3.88399,-76.6325,Valle del Cauca,Colombia,Heliconius,melpomene,vulcanus,M,N,1165,NA,ChighW,hig,NA,NA,Enciso-Romero et al. 2017 MolEcol ,,35.48,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000710_ena.rmmt.rmd.rg.bam,,Ind171
,CS000712_ena,CS000712_d.JPG,ERS1030541,,ERR1307106,Rio Bravo-Calima,bravo,bra,mel,co,w,mel.co.w.bra,3.88399,-76.6325,Valle del Cauca,Colombia,Heliconius,melpomene,vulcanus,M,N,1165,NA,ChighW,hig,NA,NA,Enciso-Romero et al. 2017 MolEcol ,,8.76,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS000712_ena.rmmt.rmd.rg.bam,,Ind172
CS001001.bam,CS001001,CS001001_d.JPG,ERS4212828,SAMEA6447265 ,,Santa Barbara,barbara,bar,mel,co,w,mel.co.w.bar,3.829761,-76.78568,,Colombia,Heliconius,melpomene,vulcanus,M,,282,1,ClowW,low,NA,NA,BGI.round.3.18,NA,8.07,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS001001.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS001001.bam,Ind173
,CS001002_ena,CS001002_d.JPG,ERS2196349,,ERR2298223,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,23.02,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS001002_ena.rmmt.rmd.rg.bam,,Ind174
,CS001011_ena,CS001011_d.JPG,ERS2196350,,ERR2298224,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,28.38,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS001011_ena.rmmt.rmd.rg.bam,,Ind175
,CS001286_ena,CS001286_d.JPG,ERS1030547,,ERR1307112,Quebrada La Yuca,fllow florencia,fll,mel,co,e,mel.co.e.fll,1.609722222,-75.66694444,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,340,NA,ClowE,low,NA,NA,Enciso-Romero et al. 2017 MolEcol ,,31.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS001286_ena.rmmt.rmd.rg.bam,,Ind176
,CS001815_ena,CS001815_d.JPG,ERS2196351,,ERR2298231,Sucre,florencia,flo,mel,co,e,mel.co.e.flo,1.803333,-75.655277,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1200,NA,ChighE,hig,NA,NA,Van Belleghem et al. 2018 MolEcol Zchr ,,15.46,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS001815_ena.rmmt.rmd.rg.bam,,Ind177
CS002278.bam,CS002278,CS002278_d.JPG,ERS4212829,SAMEA6447266 ,,Ladrilleros,ladrilleros,lad,mel,co,w,mel.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,melpomene,vulcanus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,8.35,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS002278.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS002278.bam,Ind178
,CS002311_ena,CS002311_d.JPG,ERS1030546,,ERR1307111,Finca C. Piñacué,florencia,flo,mel,co,e,mel.co.e.flo,1.813611,-75.668611,Caquetá,Colombia,Heliconius,melpomene,malleti,M,N,1223,NA,ChighE,hig,NA,NA,Enciso-Romero et al. 2017 MolEcol ,,35.15,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS002311_ena.rmmt.rmd.rg.bam,,Ind179
CS00265.bam,CS00265,CS00265_d.JPG,ERS4212830,SAMEA6447267 ,,La Barra,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,F,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00265.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00265.bam,Ind259
CS00274.bam,CS00274,CS00274_d.JPG,ERS4212832,SAMEA6447269 ,,La Barra,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.19,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00274.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00274.bam,Ind260
CS00275.bam,CS00275,CS00275_d.JPG,ERS4212833,SAMEA6447270 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.14,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00275.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00275.bam,Ind261
CS00284.bam,CS00284,CS00284_d.JPG,ERS4212834,SAMEA6447271 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.43,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00284.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00284.bam,Ind262
CS00285.bam,CS00285,CS00285_d.JPG,ERS4212835,SAMEA6447272 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.11,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00285.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00285.bam,Ind263
CS00287.bam,CS00287,CS00287_d.JPG,ERS4212836,SAMEA6447273 ,,Ladrilleros,ladrilleros,lad,era,co,w,era.co.w.lad,3.958333333,-77.37333333,,Colombia,Heliconius,erato,venus,M,,34,1,CvlowW,vlo,NA,NA,BGI.round.3.18,NA,5.21,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS00287.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS00287.bam,Ind264
CS003128.bam,CS003128,CS003128_d.JPG,ERS4212837,SAMEA6447274 ,,"Queremal (Rio San Juan, Vereda El Digua)",queremal,que,era,co,w,era.co.w.que,3.500833333,-76.75722222,,Colombia,Heliconius,erato,venus,M,,1141,1,ChighW,hig,NA,NA,BGI.round.3.18,NA,5.88,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS003128.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS003128.bam,Ind265
CS003130.bam,CS003130,CS003130_d.JPG,ERS4212838,SAMEA6447275 ,,"Queremal (Rio San Juan, Vereda El Digua)",queremal,que,era,co,w,era.co.w.que,3.500833333,-76.75722222,,Colombia,Heliconius,erato,venus,M,,1141,1,ChighW,hig,NA,NA,BGI.round.3.18,NA,4.72,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS003130.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS003130.bam,Ind266
CS003348.bam,CS003348,CS003348_d.JPG,ERS4212839,SAMEA6447276 ,,"Queremal (Rio San Juan, Vereda El Digua)",queremal,que,era,co,w,era.co.w.que,3.500833333,-76.75722222,,Colombia,Heliconius,erato,venus,M,,1141,1,ChighW,hig,NA,NA,BGI.round.3.18,NA,6.39,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS003348.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS003348.bam,Ind267
CS003349.bam,CS003349,CS003349_d.JPG,ERS4212840,SAMEA6447277 ,,"Queremal (Rio San Juan, Vereda El Digua)",queremal,que,era,co,w,era.co.w.que,3.500833333,-76.75722222,,Colombia,Heliconius,erato,venus,M,,1141,1,ChighW,hig,NA,NA,BGI.round.3.18,NA,5.29,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CS003349.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CS003349.bam,Ind268
